Date,Price,ABC,Sensex,DividendAnnounced,Sentiment,Nifty
08-10-2008,180.75,0.002773925,-0.002391665,0,0.014489677,-0.011728662
09-10-2008,181.8,0.005809129,0.009124853,0,-0.022661538,-0.011318732
10-10-2008,183.8,0.0110011,0.005874715,0,-0.044078757,0.007186098
13-10-2008,182.95,-0.004624592,-0.007063204,0,-0.060404005,-0.000202838
14-10-2008,178.7,-0.023230391,-0.031999829,0,-0.033108229,-0.036060872
15-10-2008,172,-0.037493005,-0.020888617,0,0.043774438,-0.023987848
16-10-2008,173.7,0.009883721,0.002278312,0,0.059243325,0.009131121
17-10-2008,167.5,-0.035693725,-0.029428792,0,-0.072152997,-0.023574286
20-10-2008,164.8,-0.016119403,0.015601518,0,-0.043562366,0.030323361
21-10-2008,158.2,-0.040048544,-0.019868313,0,-0.101557088,-0.031258506
22-10-2008,161.25,0.019279393,0.022468261,0,-0.012232486,0.014721528
23-10-2008,165.4,0.025736434,0.049481348,0,0.04659891,0.045378092
24-10-2008,170.3,0.029625151,0.021347302,0,-0.026848287,0.007847962
27-10-2008,173.1,0.016441574,-0.008913696,0,0.02766022,0.003050768
28-10-2008,169.45,-0.021086077,0.012732659,0,-0.039373862,0.001780472
29-10-2008,169.85,0.002360578,0.002792792,0,-0.078839259,0.007867919
30-10-2008,169.5,-0.002060642,-0.003895909,0,-0.029744269,-0.010039259
31-10-2008,174.3,0.028318584,0.051004385,0,-0.009984882,0.063699359
03-11-2008,175.15,0.004876649,0.004989378,0,-0.029102376,0.017575022
04-11-2008,177.35,0.012560662,0.020785468,0,0.046500652,-0.002099763
05-11-2008,184.85,0.042289259,0.034671438,0,0.10243533,0.039698596
06-11-2008,186.65,0.009737625,0.004537593,0,0.082262349,-0.001678777
07-11-2008,178.9,-0.041521564,-0.047803202,0,0.005539557,-0.053466945
10-11-2008,184.8,0.032979318,0.014669518,0,0.037792768,-0.003132296
11-11-2008,183.95,-0.004599567,0.019929958,0,0.030224577,0.018835034
12-11-2008,185.1,0.006251699,0.045126283,0,-0.045460148,0.052211264
13-11-2008,180.5,-0.024851432,0.017976911,0,0.025747596,0.017422051
14-11-2008,189.8,0.051523546,0.019693646,0,0.091838599,0.023932287
17-11-2008,187.4,-0.012644889,0.005726871,0,-0.019995337,-0.004156833
18-11-2008,186.95,-0.002401281,0.015120522,0,-0.051613371,0.014674774
19-11-2008,185.6,-0.007221182,0.028950819,0,-0.043002733,0.034925192
20-11-2008,191.55,0.03205819,-0.029892607,0,-0.086073041,-0.04782588
21-11-2008,187.85,-0.019316105,0.00691397,0,0.006852546,0.005287394
24-11-2008,184.2,-0.019430397,-0.003954427,0,0.008364587,0.003952766
25-11-2008,188.5,0.023344191,-0.007412906,0,0.10844495,0.006516156
26-11-2008,189.9,0.007427056,-0.007393025,0,-0.029278999,-0.006490653
27-11-2008,190,0.000526593,0.029345859,0,-0.001292605,0.034483266
28-11-2008,190.25,0.001315789,0.017427946,0,0.085065686,0.017652004
01-12-2008,193.2,0.015505913,0.003777898,0,-0.016774995,0.004533067
02-12-2008,187.45,-0.029761905,-0.032545276,0,-0.016155604,-0.027041852
03-12-2008,189.1,0.008802347,0.036494194,0,0.070056368,0.038959624
04-12-2008,205.65,0.087519831,0.064148379,0,0.053104813,0.08060231
05-12-2008,197.55,-0.039387309,-0.000302437,0,0.001230665,0.007387227
08-12-2008,192.3,-0.02657555,-0.014700258,0,-0.066694015,-0.004388286
09-12-2008,189.9,-0.012480499,0.013736588,0,-0.047158193,0.00947267
10-12-2008,188.35,-0.008162191,-0.019849071,0,-0.002818992,-0.025052988
11-12-2008,187.5,-0.004512875,-0.016287723,0,-0.102161047,-0.020261877
12-12-2008,191.9,0.023466667,0.040660824,0,0.094905745,0.041011437
15-12-2008,188.35,-0.018499218,-0.011381778,0,0.121822426,-0.011207895
16-12-2008,187.1,-0.006636581,-0.012208342,0,-0.02253648,-0.009931481
17-12-2008,186.15,-0.005077499,0.02531056,0,-0.024163646,0.035050225
18-12-2008,201.75,0.083803384,0.173393344,0,0.036988042,0.159703338
19-12-2008,190.4,-0.056257745,0.001247531,0,-0.006974859,0.020506254
22-12-2008,186.9,-0.018382353,-0.016876625,0,-0.003463364,-0.018145457
23-12-2008,182.15,-0.02541466,-0.02305155,0,-0.010057582,-0.022907317
24-12-2008,183.25,0.006038979,0.010964187,0,0.037502975,0.015564242
25-12-2008,189.85,0.036016371,0.001877275,0,0.031344064,0.011993896
26-12-2008,184.2,-0.029760337,-0.023286486,0,-0.038715628,-0.016907786
29-12-2008,183.85,-0.001900109,0.038295768,0,-0.024007083,0.037038601
30-12-2008,183.75,-0.000543922,0.0132087,0,-0.069720177,0.007423022
31-12-2008,183.65,-0.000544218,0.023030202,0,0.042360701,0.019932061
01-01-2009,192.9,0.050367547,0.014726586,0,0.001205774,0.024579572
02-01-2009,191.95,-0.004924832,0.002309875,0,-0.013604177,0.015250582
05-01-2009,203,0.057567075,-0.000269581,0,0.081976832,-0.001708101
06-01-2009,202.45,-0.00270936,0.009265075,0,-0.0173952,0.006629575
07-01-2009,191.4,-0.054581378,0.006321009,0,0.031764532,0.012350537
08-01-2009,183.85,-0.039446186,-0.028975307,0,0.066499695,-0.011071244
09-01-2009,190.5,0.036170791,0.031438873,0,-0.005701105,0.030046179
12-01-2009,194.8,0.022572178,0.022463806,0,0.011774892,0.016646958
13-01-2009,197.95,0.016170431,-0.003577984,0,0.007915258,-0.014331267
14-01-2009,196.6,-0.006819904,-0.011259795,0,0.037319847,-0.02472796
15-01-2009,197.3,0.003560529,-0.023784055,0,0.011399111,-0.007661846
16-01-2009,198.7,0.007095793,0.00553863,0,-0.033025383,0.007050273
19-01-2009,193.5,-0.026170106,-0.029086283,0,-0.000957623,-0.029043516
20-01-2009,192.95,-0.002842377,-0.017717609,0,-0.024281148,-0.035023533
21-01-2009,199.7,0.034983156,0.017970591,0,-0.067382087,0.019205407
22-01-2009,202.8,0.015523285,-0.013474141,0,-0.010419899,-0.005929791
23-01-2009,196.5,-0.031065089,-0.000154263,0,-0.060090678,-0.016165803
26-01-2009,198.65,0.010941476,0.006891925,0,-0.054121114,0.008525021
27-01-2009,194.1,-0.022904606,-0.005346422,0,-0.001730477,-0.005573187
28-01-2009,196.65,0.013137558,0.029208915,0,-0.046142369,0.03662164
29-01-2009,193.35,-0.016781083,0.00142909,0,0.027942423,0.008042003
30-01-2009,190.45,-0.014998707,-0.019741995,0,-0.100276505,-0.035073662
02-02-2009,191.35,0.00472565,0.010461686,0,-0.022091931,0.017013542
03-02-2009,191.85,0.002613013,0.000889012,0,0.045756452,0.000319938
04-02-2009,191.8,-0.00026062,0.017366045,0,-0.019361705,0.024116701
05-02-2009,197.8,0.031282586,-0.058314698,0,-0.058078193,-0.047602032
06-02-2009,211.2,0.067745197,0.009046954,0,0.046100185,0.007105588
09-02-2009,209.6,-0.007575758,-0.028319496,0,-0.006531657,-0.010513847
10-02-2009,213.5,0.01860687,-0.000848999,0,0.152430239,0.002878232
11-02-2009,210.5,-0.014051522,-0.018407468,0,0.078726239,-0.013405436
12-02-2009,210.6,0.000475059,-0.007693891,0,-0.011531059,-0.012972757
13-02-2009,212.5,0.009021842,0.03383352,0,-0.018316837,0.038733964
16-02-2009,217.1,0.021647059,0.028839949,0,0.009254417,0.035269218
17-02-2009,217,-0.000460617,-0.000209777,0,-0.021665073,0.002899995
18-02-2009,230,0.059907834,0.034713075,0,0.128974713,0.039033422
19-02-2009,225.45,-0.019782609,0.030253809,0,-0.093654173,0.039565602
20-02-2009,219.75,-0.025282768,-0.008460267,0,0.009283398,0.004588135
23-02-2009,217.85,-0.008646189,-0.014563993,0,0.038444318,-0.014602715
24-02-2009,229.95,0.055542805,0.026134667,0,0.001343757,0.027715078
25-02-2009,231.6,0.007175473,0.009711747,0,-0.027058676,0.016378767
26-02-2009,238.7,0.030656304,-0.000254894,0,0.01858662,-0.005126251
27-02-2009,240.45,0.007331378,-0.002803245,0,0.019779206,-0.015423156
02-03-2009,237.25,-0.01330838,-0.010336591,0,0.007315517,-0.021443255
03-03-2009,242.8,0.023393045,0.014136525,0,0.088338297,-0.004846809
04-03-2009,250.05,0.029859967,0.018348761,0,0.005561171,0.031473906
05-03-2009,248.3,-0.0069986,0.016203891,0,-0.052755397,0.016410491
06-03-2009,245.85,-0.009867096,-0.005855856,0,0.07799937,-0.008085543
09-03-2009,243.6,-0.009151922,0.004601737,0,-0.111185971,-0.011323543
10-03-2009,233.8,-0.040229885,-0.024509819,0,-0.045334794,-0.015651085
11-03-2009,230.15,-0.015611634,-0.02280452,0,0.025434815,-0.028191037
12-03-2009,223.95,-0.026938953,-0.009925305,0,-0.014678193,-0.010138055
13-03-2009,225.45,0.006697924,0.004318521,0,0.065627854,0.01258222
16-03-2009,227.25,0.007984032,-0.003610712,0,0.013298707,-0.005166385
17-03-2009,238.95,0.051485149,0.03317741,0,-0.022042158,0.051364987
18-03-2009,234.7,-0.017786148,-0.006885979,0,0.006579238,-0.009071488
19-03-2009,221.65,-0.055602897,-0.040664745,0,0.00863855,-0.032349468
20-03-2009,224.1,0.011053463,0.016932117,0,-0.022801714,0.0239178
23-03-2009,223.25,-0.00379295,-0.015006059,0,-0.103337103,-0.00126377
24-03-2009,225.3,0.009182531,0.01368568,0,-0.028273161,-0.002631207
25-03-2009,228.9,0.015978695,0.015221498,0,0.07811048,0.018054864
26-03-2009,239.8,0.047619048,0.025452682,0,0.026462109,0.018637934
27-03-2009,240.45,0.002710592,0.003821163,0,-0.02029793,-0.00521064
30-03-2009,238.3,-0.008941568,0.005187249,0,-0.027603592,0.007518451
31-03-2009,239.8,0.006294587,0.000711484,0,0.040066244,-0.007043796
01-04-2009,236.75,-0.012718932,0.008951864,0,-0.004761991,0.006456819
02-04-2009,231.2,-0.02344245,-0.016059197,0,-0.032868674,-0.024945715
03-04-2009,229.85,-0.0058391,-0.007369161,0,0.009436548,-0.001083973
06-04-2009,228.3,-0.006743528,-0.005384154,0,-0.026540267,-0.016880156
07-04-2009,226.85,-0.006351292,-0.004469383,0,-0.008045792,-0.005944148
08-04-2009,233.15,0.027771655,0.018884515,0,0.133084107,0.021146525
09-04-2009,231,-0.009221531,0.020855217,0,-0.021634026,0.012976514
10-04-2009,228.6,-0.01038961,0.006702538,0,-0.080382629,0.013641628
13-04-2009,226.95,-0.007217848,0.003713795,0,0.056940001,0.013945763
14-04-2009,229.1,0.009473452,0.002058263,0,0.07346642,-0.003358086
15-04-2009,227.15,-0.008511567,0.002925351,0,-0.025056101,-0.012714978
16-04-2009,224.65,-0.011005943,-0.003080981,0,-0.060656761,-0.000315178
17-04-2009,229,0.019363454,0.014817885,0,0.020009302,0.01024509
20-04-2009,230.95,0.008515284,0.013527648,0,-0.011206266,0.014804752
21-04-2009,228.6,-0.010175363,0.002042928,0,0.078059984,-0.002026066
22-04-2009,227.4,-0.005249344,0.001806583,0,-0.021407728,-0.001584502
23-04-2009,233.3,0.025945471,0.00866898,0,-0.025944505,0.01331177
24-04-2009,230.2,-0.013287613,-0.009885452,0,-0.001681535,-0.006760552
27-04-2009,232.4,0.009556907,0.003704058,0,0.046415532,0.006638125
28-04-2009,234.75,0.010111876,-0.005269515,0,0.032098488,-0.032579648
29-04-2009,234.4,-0.001490948,0.009579464,0,0.02490883,0.006034003
30-04-2009,231.9,-0.010665529,0.016254166,0,0.00100777,0.017158678
01-05-2009,232.5,0.002587322,0.000450171,0,0.030219041,0.00175253
04-05-2009,238.5,0.025806452,-0.015649083,0,0.039060378,-0.022305993
05-05-2009,246.9,0.035220126,0.005462336,0,0.047393431,-0.013768556
06-05-2009,244.75,-0.008707979,-0.00895596,0,0.025516656,-0.000335196
07-05-2009,250.4,0.02308478,0.002194368,0,0.02484491,0.010080915
08-05-2009,248.8,-0.006389776,-0.011926234,0,0.061992396,-0.014232838
11-05-2009,258.1,0.037379421,0.023073836,1,-0.005593661,0.021894634
12-05-2009,258.55,0.00174351,0.012007045,0,0.031163364,0.006597364
13-05-2009,255.85,-0.010442854,-0.002084021,0,0.076009736,-0.006089514
14-05-2009,252.2,-0.014266172,0.007421839,0,-0.00444239,0.017059524
15-05-2009,250.55,-0.006542427,0.00018415,0,-0.091732291,0.010884996
18-05-2009,250.5,-0.000199561,-0.005944819,0,-0.026659776,0.002876971
19-05-2009,243.7,-0.027145709,-0.012415948,0,-0.012504883,0.000654924
20-05-2009,247.55,0.015798112,-0.012900688,0,-0.067902624,-0.02169501
21-05-2009,259.85,0.049686932,0.001254933,0,0.121321124,-0.025164594
22-05-2009,264.5,0.017894939,-0.004182428,1,-0.009760828,-0.007308704
25-05-2009,260.05,-0.016824197,-0.023123563,0,-0.047803711,-0.017176826
26-05-2009,258.85,-0.004614497,-0.004274952,0,0.131703125,0.003665957
27-05-2009,259.5,0.002511107,-0.014172023,0,-0.015169422,-0.014515501
28-05-2009,255.15,-0.016763006,-0.009745389,0,-0.027730287,0.005184316
29-05-2009,248.4,-0.026455026,-0.030909118,0,0.029942635,-0.030512163
01-06-2009,254.7,0.025362319,0.032923854,0,0.052989319,0.019806045
02-06-2009,252.4,-0.009030232,0.009538007,1,-0.034811558,0.006640059
03-06-2009,248.55,-0.015253566,0.005875286,1,0.064619148,0.006865439
04-06-2009,258.25,0.039026353,0.021069074,1,0.07816871,0.009405108
05-06-2009,257.4,-0.003291384,-0.003525122,0,0.025784495,-0.002412086
08-06-2009,257.55,0.000582751,0.024879931,0,0.011770672,0.013717702
09-06-2009,253.5,-0.015725102,-0.009114163,0,0.006658091,-0.000313435
10-06-2009,254.85,0.005325444,0.009151876,0,-0.025614506,0.022665302
11-06-2009,256,0.004512458,0.010901647,0,0.023959659,0.008700837
12-06-2009,254.6,-0.00546875,0.001065022,0,-0.05543193,-0.016381686
15-06-2009,258.7,0.016103692,-0.003042113,0,0.029923348,0.004556818
16-06-2009,256.4,-0.008890607,-0.012537959,0,-0.049940298,-0.002484938
17-06-2009,259.95,0.013845554,0.014071543,0,0.005433386,0.018797093
18-06-2009,269.15,0.035391421,0.009301574,1,0.005334441,-0.001822152
19-06-2009,263.65,-0.020434702,-0.002857944,0,0.003867014,-0.014415949
22-06-2009,268.75,0.019343827,0.003961805,0,-0.001174513,0.015120684
23-06-2009,261.1,-0.028465116,-0.020002384,0,-0.107163936,-0.02976678
24-06-2009,256.2,-0.018766756,-0.013225804,0,-0.049077026,-0.0153341
25-06-2009,257.8,0.006245121,0.017689383,0,-0.03824278,0.023112853
26-06-2009,258.45,0.002521334,0.016072697,1,0.051754972,0.022107342
29-06-2009,256.75,-0.006577675,-0.001649003,1,-0.030464694,-0.002165316
30-06-2009,255.4,-0.005258033,0.000918467,1,0.021292718,-0.001109889
01-07-2009,256.4,0.003915427,-0.004895937,1,0.009290569,-0.002177734
02-07-2009,255.6,-0.003120125,-0.006923353,1,-0.000237167,0.015812238
03-07-2009,258.35,0.010758998,0.014398986,1,0.075277564,0.001699354
06-07-2009,256.45,-0.007354364,-0.005947406,0,-0.047524289,-0.007322622
07-07-2009,254.75,-0.006628973,0.003742434,0,-0.025967613,0.008013353
08-07-2009,252.45,-0.009028459,-0.004088588,0,-0.021910932,-0.017388814
09-07-2009,248.7,-0.014854427,-0.001254744,0,0.014253709,-0.005063405
10-07-2009,251.85,0.012665862,-0.012890151,0,-0.014101896,-0.005901774
13-07-2009,249.3,-0.010125074,0.002109952,0,-0.11978523,-0.000841679
14-07-2009,249.5,0.000802246,-0.001095031,0,0.054001278,0.011534793
15-07-2009,247.15,-0.009418838,-0.010324223,0,0.03129867,-0.013910091
16-07-2009,244.15,-0.012138378,-0.007095168,0,-0.022718246,-0.020212209
17-07-2009,246.85,0.011058775,0.005469484,0,0.014862697,0.017540577
20-07-2009,253.65,0.027547093,0.032297508,0,-0.03595769,0.036340779
21-07-2009,256.05,0.009461857,0.007515476,0,0.009591486,-0.001163924
22-07-2009,256.3,0.000976372,0.002358788,0,-0.033367653,-0.003217468
23-07-2009,250.8,-0.021459227,-0.003318093,0,-0.031799805,0.001991975
24-07-2009,250.85,0.000199362,0.006975972,0,0.070021093,0.011342626
27-07-2009,253.6,0.010962727,0.005377671,0,0.028985999,-0.003540205
28-07-2009,256.05,0.009660883,0.007261915,0,0.038323865,0.01278551
29-07-2009,256.4,0.001366921,0.000841897,0,-0.037338783,-0.004706826
30-07-2009,255.9,-0.001950078,-0.004825116,0,0.015827022,-0.017297728
31-07-2009,256.45,0.002149277,-0.004281971,0,-0.02535149,-0.010277108
03-08-2009,256.05,-0.001559758,-0.000774218,0,0.062330281,-0.008155169
04-08-2009,250.15,-0.023042375,-0.005945212,0,0.034108548,-0.034402105
05-08-2009,248.9,-0.004997002,0.005010185,0,-0.032217894,-0.009137986
06-08-2009,248.15,-0.003013258,0.004287313,0,-0.007412736,-0.021035807
07-08-2009,252.55,0.017731211,-0.001738426,0,-0.001439382,0.016603332
10-08-2009,250.9,-0.00653336,0.004943518,0,-0.031111298,4.48E-05
11-08-2009,249.9,-0.003985652,-0.008787444,0,0.037304795,-0.020637051
12-08-2009,248,-0.007603041,-0.00066167,0,0.073132339,0.000488456
13-08-2009,244.15,-0.015524194,-0.024226744,0,-0.042846409,-0.009884275
14-08-2009,249.35,0.021298382,-0.011228575,0,0.010986144,-0.012584134
17-08-2009,254.85,0.022057349,-0.004698784,0,-0.100129456,-0.005351419
18-08-2009,255.85,0.003923877,-0.029238769,0,0.017891102,-0.031392151
19-08-2009,254.5,-0.005276529,0.001046666,0,0.046278477,0.000795519
20-08-2009,250.25,-0.016699411,0.003133035,0,-0.008645506,0.019973692
21-08-2009,246.4,-0.015384615,-0.000117985,0,-0.010760115,0.021848379
24-08-2009,244.65,-0.007102273,-0.011774862,0,-0.007550859,-0.008585069
25-08-2009,252.55,0.032291028,0.020577922,0,-0.02148464,0.002966388
26-08-2009,253.35,0.00316769,-0.016434237,0,-0.036054842,-0.02242992
27-08-2009,247.75,-0.022103809,-0.026750159,0,-0.022391856,-0.017669326
28-08-2009,247.95,0.000807265,0.007898205,0,-0.037728449,-0.005551642
31-08-2009,245.2,-0.011090946,0.001254112,0,0.011829502,0.018358889
01-09-2009,244.5,-0.002854812,0.006687538,0,-0.019123636,0.020742934
02-09-2009,243.8,-0.002862986,-0.007480903,0,-0.028094044,-0.011169231
03-09-2009,247.15,0.013740771,0.014471646,0,0.065448976,0.040864487
04-09-2009,248.45,0.005259964,-0.00707255,0,0.056035015,0.008586641
07-09-2009,249.95,0.006037432,0.01174248,0,0.017383196,0.023888536
08-09-2009,250.85,0.00360072,0.012462808,0,-0.014803939,0.003849049
09-09-2009,248.55,-0.009168826,-0.00615196,0,-0.010068458,-0.008246466
10-09-2009,248.05,-0.002011668,-0.008342193,0,0.03358288,-0.00438662
11-09-2009,247.25,-0.003225156,0.002805153,0,0.006876496,-0.019589802
14-09-2009,248.4,0.004651163,0.003034418,0,-0.026225308,0.008155229
15-09-2009,247.5,-0.003623188,-0.001863527,0,-0.04662452,-0.010535132
16-09-2009,247.3,-0.000808081,-0.000108883,0,0.026827273,0.011298834
17-09-2009,232.05,-0.061665993,0.010787981,0,-0.05451967,0.014764187
18-09-2009,241.95,0.042663219,0.020877626,0,0.014421877,0.01821349
21-09-2009,244.6,0.010952676,0.01356084,0,-0.029625023,0.007442623
22-09-2009,245.6,0.004088307,-0.001665293,0,0.004929812,-0.013187834
23-09-2009,244.55,-0.004275244,0.001342824,0,-0.036586242,0.022397953
24-09-2009,250.5,0.024330403,0.006361474,0,-0.021427524,0.014833792
25-09-2009,251.05,0.002195609,-0.00292704,0,-0.016393649,-0.010180871
28-09-2009,254.1,0.012148974,0.00268523,0,0.019543502,-0.00195828
29-09-2009,255.3,0.00472255,0.004072328,0,0.049923862,0.017612947
30-09-2009,258.4,0.012142577,-7.81E-05,0,-0.019352897,0.004387554
01-10-2009,259.6,0.004643963,-9.50E-05,0,-0.045535124,-0.006529307
02-10-2009,259.65,0.000192604,0.012711339,0,-0.010979277,0.004443409
05-10-2009,262.85,0.012324283,0.006149623,0,-0.007921582,-0.000793642
06-10-2009,260.5,-0.00894046,0.001668374,0,-0.037607225,-0.010635524
07-10-2009,260.45,-0.000191939,0.00336601,0,0.090656053,-0.000584931
08-10-2009,261.05,0.002303705,-0.009537934,0,-0.045544338,-0.007512137
09-10-2009,260.75,-0.001149205,0.002323301,0,0.102961,0.009702947
12-10-2009,263.85,0.011888782,0.006179008,0,-0.030139074,0.000420766
13-10-2009,264.3,0.001705514,0.004892689,0,0.011264521,0.020466804
14-10-2009,268.95,0.017593644,0.003773925,0,0.004084055,0.017454899
15-10-2009,268.9,-0.000185908,-0.00684194,0,-0.040722367,0.000363125
16-10-2009,263.15,-0.021383414,-0.003547436,0,-0.019736619,-0.0210436
19-10-2009,264.35,0.004560137,0.009405075,0,0.016493444,-0.008771507
20-10-2009,264.05,-0.001134859,0.013737931,0,-0.004935282,0.022269194
21-10-2009,266,0.007384965,0.000317245,0,0.024323323,0.002718757
22-10-2009,269.45,0.012969925,0.001596868,0,0.040998109,0.007595085
23-10-2009,267.65,-0.006680275,-0.014224803,0,0.047139876,-0.004087788
26-10-2009,268.6,0.003549412,0.012348146,0,0.041997088,0.014579875
27-10-2009,271.15,0.009493671,-0.004468821,0,-0.021465517,0.008301101
28-10-2009,268.75,-0.008851189,-0.001738643,0,-0.04035387,0.006981709
29-10-2009,262.75,-0.022325581,-0.010251398,0,0.053482249,-0.010552838
30-10-2009,269.25,0.024738344,-0.002725738,0,-0.02182877,-0.027974469
02-11-2009,264.85,-0.01634169,-0.010829291,0,-0.06957402,-0.010244246
03-11-2009,263,-0.006985086,0.003442394,0,-0.036012746,0.011048209
04-11-2009,262.05,-0.003612167,0.000686117,0,0.03705277,0.009665993
05-11-2009,263.75,0.006487312,0.005805102,0,-0.059083004,-0.0108951
06-11-2009,266.85,0.011753555,0.006840222,0,-0.008495875,0.01093004
09-11-2009,266.45,-0.001498969,0.002886822,0,0.011663267,-0.003535163
10-11-2009,269.65,0.012009758,-0.003080256,0,-0.005436548,-0.002912327
11-11-2009,269.4,-0.000927128,-0.017553935,0,-0.037957981,-0.019643479
12-11-2009,266.75,-0.009836674,0.007099507,0,0.055214369,0.01117181
13-11-2009,265.05,-0.006373008,0.003155946,0,-0.010239598,0.001806579
16-11-2009,264.2,-0.003206942,-0.009831588,0,-0.057727814,-0.000540327
17-11-2009,261.65,-0.009651779,-0.014318351,0,0.035279276,-0.000362794
18-11-2009,262.65,0.003821899,-0.00286979,0,-0.00775477,0.016256669
19-11-2009,258.95,-0.014087188,-0.005877238,0,0.004735757,-0.007745363
20-11-2009,258.95,0,-0.012857667,0,0.014113225,0.004232556
23-11-2009,261.85,0.011199073,0.033480608,0,0.026581329,0.028539688
24-11-2009,259,-0.010884094,-0.010906751,0,0.061867978,-0.020148624
25-11-2009,265,0.023166023,0.003166578,0,-0.006784001,0.014130654
26-11-2009,266.35,0.00509434,0.004074248,0,0.005906817,0.007725011
27-11-2009,268.15,0.006758025,-0.015711343,0,-0.010808912,-0.019134706
30-11-2009,265.7,-0.009136677,-0.009358267,0,-0.012325963,0.002264751
01-12-2009,268.55,0.010726383,0.002387803,0,0.031075927,-0.008791406
02-12-2009,259.2,-0.034816608,-0.027688827,0,-0.093663394,-0.040210792
03-12-2009,262.55,0.012924383,0.00677637,0,-0.033438962,-0.001638622
04-12-2009,271.5,0.034088745,-0.004483743,0,0.071005167,-0.005421971
07-12-2009,268.3,-0.011786372,0.001455708,0,0.091917403,0.016387061
08-12-2009,260.8,-0.027953783,-0.027145247,0,0.002311892,-0.019777127
09-12-2009,268.35,0.028949387,0.022802962,0,-0.003889926,0.031710122
10-12-2009,275.15,0.025340041,0.016997969,0,0.022657199,0.022345463
11-12-2009,282.1,0.02525895,0.011799789,0,0.001268461,0.019190788
14-12-2009,283.15,0.003722084,0.0048372,0,0.00641643,-0.005834022
15-12-2009,282.75,-0.001412679,-0.021989267,0,0.065039409,-0.005919996
16-12-2009,281.75,-0.003536693,0.010246783,0,0.002797176,0.002408792
17-12-2009,284.85,0.011002662,0.016753834,1,0.021295701,0.021428091
18-12-2009,290.75,0.020712656,0.005602053,1,0.018630326,0.002659722
21-12-2009,287.45,-0.011349957,-0.019665037,0,0.013870628,-0.030420678
22-12-2009,289.7,0.007827448,-0.009771129,0,0.054309082,-0.000449569
23-12-2009,277.55,-0.041939938,0.0024547,0,0.019092667,0.007606716
24-12-2009,279.95,0.008647091,0.015859752,1,-0.031250967,-0.000926664
25-12-2009,280.9,0.003393463,0.008442816,1,-0.027459537,0.01588583
28-12-2009,286,0.018155927,0.016010595,0,0.124570029,0.011503124
29-12-2009,291.55,0.019405594,0.004306106,0,0.029363141,0.005807968
30-12-2009,290.75,-0.002743955,0.002873743,0,-0.041244324,-0.012008471
31-12-2009,293.85,0.010662081,0.008808403,0,0.004970733,0.009458076
01-01-2010,294.2,0.001191084,-0.002603781,0,0.026924401,-0.002502523
04-01-2010,298.85,0.015805574,0.017399871,0,-0.070439321,0.009286976
05-01-2010,301.95,0.010373097,-0.007096448,0,0.056996469,0.017321684
06-01-2010,302.85,0.002980626,0.000352119,0,0.017791807,0.004925197
07-01-2010,305.25,0.007924715,-0.001447403,1,0.033864475,0.001254399
08-01-2010,302.15,-0.01015561,-0.008782171,0,-0.053577407,-0.006035566
11-01-2010,297.55,-0.015224226,0.011364742,0,-0.04194242,0.014892294
12-01-2010,296.95,-0.002016468,-0.013512236,0,-0.04634222,-0.021940294
13-01-2010,304.75,0.026267048,0.009513468,0,-0.068223289,-0.006014898
14-01-2010,302.9,-0.00607055,-0.010822614,1,0.007816712,-0.007311449
15-01-2010,302.65,-0.000825355,-0.002763098,0,-0.030075886,0.017393087
18-01-2010,301.95,-0.002312903,-0.00111735,1,0.012749876,-0.01420441
19-01-2010,302.75,0.002649445,0.009921199,0,-0.043480151,0.008871736
20-01-2010,302,-0.002477291,-0.008143868,0,-0.008871753,-0.01514286
21-01-2010,303.05,0.003476821,0.010342836,1,-0.035068379,0.015822739
22-01-2010,300.85,-0.007259528,0.01029984,1,0.044625747,0.000435573
25-01-2010,299.85,-0.003323916,0.005812643,1,0.080574005,0.003640389
26-01-2010,299.05,-0.002668001,0.002715028,0,-0.014377477,-0.017601292
27-01-2010,298.35,-0.002340746,-0.002654301,0,0.009266069,-0.016586282
28-01-2010,299.3,0.00318418,-0.001599941,0,0.067613546,-0.013657767
29-01-2010,298.35,-0.003174073,0.002588576,0,0.024468594,0.002424448
01-02-2010,290.85,-0.02513826,-0.001525968,0,-0.066185238,-0.010766278
02-02-2010,291.45,0.002062919,-0.002804486,0,0.057447061,0.003281309
03-02-2010,292.8,0.004632012,0.005542523,0,0.11720352,0.001883587
04-02-2010,297.6,0.016393443,0.007560675,0,0.111416978,0.016071614
05-02-2010,300.7,0.010416667,0.000984368,0,0.05585068,-0.011187591
08-02-2010,302.3,0.005320918,-0.006118257,0,0.012145112,0.008765441
09-02-2010,304.5,0.007277539,0.00319422,0,0.02460964,0.004105688
10-02-2010,307.2,0.008866995,-0.006651322,0,0.10095968,-0.015667462
11-02-2010,309.85,0.008626302,0.001928456,1,-0.073005927,0.011877101
12-02-2010,308.75,-0.003550105,-0.006875834,0,-0.020526548,-0.016187011
15-02-2010,312.75,0.012955466,0.011916082,1,-0.043420775,0.010127387
16-02-2010,154.1,-0.507274181,0.001859389,0,-0.594278649,-0.002845798
17-02-2010,154.9,0.005191434,0.00566442,0,0.033062961,0.012071777
18-02-2010,155.9,0.006455778,-0.002448752,0,-0.003510196,-0.013677401
19-02-2010,158.8,0.018601668,-0.001586985,0,0.114054954,-0.00975609
22-02-2010,158.85,0.000314861,0.007909506,0,0.044050198,-0.00541282
